strategy,droneCount,droneID,timeStamp,x,y
Decentralized,10,33403438608,1250,-180.447891235352,-8.79354953765869
Decentralized,10,33587987995,1250,-227.096405029297,42.1775436401367
Decentralized,10,31927043512,1349,-243.934753417969,-23.1780052185059
Decentralized,10,32111592899,1349,-220.005630493164,-12.8056411743164
Decentralized,10,32296142286,1349,-188.339874267578,-27.8730030059814
Decentralized,10,32480691673,1349,-186.963226318359,27.6310405731201
Decentralized,10,32665241060,1349,-179.296417236328,7.63846683502197
Decentralized,10,32849790447,1349,-212.654388427734,7.64971113204956
Decentralized,10,33034339834,1349,-223.690673828125,-42.9751625061035
Decentralized,10,33218889221,1349,-224.561279296875,25.5144157409668
Decentralized,10,33403438608,1349,-175.43083190918,-8.79354953765869
Decentralized,10,33587987995,1349,-222.912673950195,43.0108757019043
Decentralized,10,31927043512,1455,-243.934753417969,-28.1780090332031
Decentralized,10,32111592899,1455,-215.005661010742,-12.8056411743164
Decentralized,10,32296142286,1455,-183.339904785156,-27.8730030059814
Decentralized,10,32480691673,1455,-181.963256835938,27.6310405731201
Decentralized,10,32665241060,1455,-174.296447753906,7.63846683502197
Decentralized,10,32849790447,1455,-207.654418945313,7.64971113204956
Decentralized,10,33034339834,1455,-218.690704345703,-42.9751625061035
Decentralized,10,33218889221,1455,-220.394638061523,26.347749710083
Decentralized,10,33403438608,1455,-171.264190673828,-8.79354953765869
Decentralized,10,33587987995,1455,-217.912704467773,43.0108757019043
Decentralized,10,31927043512,1549,-243.934753417969,-33.3910255432129
Decentralized,10,32111592899,1550,-209.792663574219,-12.8056411743164
Decentralized,10,32296142286,1550,-178.960235595703,-27.8730030059814
Decentralized,10,32480691673,1550,-176.750259399414,27.6310405731201
Decentralized,10,32665241060,1550,-171.583435058594,5.97179985046387
Decentralized,10,32849790447,1550,-202.441421508789,7.64971113204956
Decentralized,10,33034339834,1550,-213.47770690918,-42.9751625061035
Decentralized,10,33218889221,1550,-215.181640625,26.347749710083
Decentralized,10,33403438608,1550,-171.264190673828,-10.6732320785522
Decentralized,10,33587987995,1550,-212.69970703125,43.0108757019043
Decentralized,10,31927043512,1649,-241.434768676758,-35.8910217285156
Decentralized,10,32111592899,1649,-204.792694091797,-12.8056411743164
Decentralized,10,32296142286,1649,-176.460250854492,-30.3730049133301
Decentralized,10,32480691673,1649,-171.750289916992,27.6310405731201
Decentralized,10,32665241060,1649,-171.619506835938,9.36573219299316
Decentralized,10,32849790447,1649,-197.441452026367,7.64971113204956
Decentralized,10,33034339834,1649,-208.477737426758,-42.9751625061035
Decentralized,10,33218889221,1649,-210.181671142578,26.347749710083
Decentralized,10,33403438608,1649,-171.300262451172,-13.3643636703491
Decentralized,10,33587987995,1649,-207.699737548828,43.0108757019043
Decentralized,10,31927043512,1749,-236.434799194336,-35.8910217285156
Decentralized,10,32111592899,1749,-199.792724609375,-12.8056411743164
Decentralized,10,32296142286,1749,-174.038269042969,-30.5608234405518
Decentralized,10,32480691673,1749,-166.75032043457,27.6310405731201
Decentralized,10,32665241060,1749,-170.786178588867,9.13859081268311
Decentralized,10,32849790447,1749,-192.441482543945,7.64971113204956
Decentralized,10,33034339834,1749,-203.477767944336,-42.9751625061035
Decentralized,10,33218889221,1749,-205.181701660156,26.347749710083
Decentralized,10,33403438608,1749,-171.266098022461,-11.393479347229
Decentralized,10,33587987995,1749,-202.699768066406,43.0108757019043
Decentralized,10,31927043512,1850,-231.434829711914,-35.8910217285156
Decentralized,10,32111592899,1850,-194.792755126953,-12.8056411743164
Decentralized,10,32296142286,1850,-170.704956054688,-32.2274894714355
Decentralized,10,32480691673,1850,-161.750350952148,27.6310405731201
Decentralized,10,32665241060,1850,-170.744201660156,8.83091354370117
Decentralized,10,32849790447,1850,-190.774826049805,10.1497106552124
Decentralized,10,33034339834,1850,-198.477798461914,-42.9751625061035
Decentralized,10,33218889221,1850,-200.181732177734,26.347749710083
Decentralized,10,33403438608,1850,-171.22412109375,-10.5613842010498
Decentralized,10,33587987995,1850,-197.699798583984,43.0108757019043
Decentralized,10,31927043512,1949,-226.434860229492,-35.8910217285156
Decentralized,10,32111592899,1949,-191.459442138672,-11.9723081588745
Decentralized,10,32296142286,1949,-165.704986572266,-32.2274894714355
Decentralized,10,32480691673,1949,-156.750381469727,27.6310405731201
Decentralized,10,32665241060,1949,-170.744201660156,10.497579574585
Decentralized,10,32849790447,1949,-190.774826049805,6.81637763977051
Decentralized,10,33034339834,1949,-193.477828979492,-42.9751625061035
Decentralized,10,33218889221,1949,-198.515075683594,25.5144157409668
Decentralized,10,33403438608,1949,-171.22412109375,-15.5613822937012
Decentralized,10,33587987995,1949,-192.699829101563,43.0108757019043
Decentralized,10,31927043512,2050,-221.43489074707,-35.8910217285156
Decentralized,10,32111592899,2050,-191.41960144043,-12.8072700500488
Decentralized,10,32296142286,2050,-160.705017089844,-32.2274894714355
Decentralized,10,32480691673,2050,-151.750411987305,27.6310405731201
Decentralized,10,32665241060,2050,-170.744201660156,5.49757957458496
Decentralized,10,32849790447,2050,-190.711669921875,8.24282073974609
Decentralized,10,33034339834,2051,-188.47785949707,-42.9751625061035
Decentralized,10,33218889221,2051,-198.515075683594,23.8477478027344
Decentralized,10,33403438608,2051,-171.22412109375,-12.2280511856079
Decentralized,10,33587987995,2051,-187.699859619141,43.0108757019043
Decentralized,10,31927043512,2149,-216.434921264648,-35.8910217285156
Decentralized,10,32111592899,2149,-191.41960144043,-17.8072700500488
Decentralized,10,32296142286,2149,-155.705047607422,-32.2274894714355
Decentralized,10,32480691673,2149,-146.750442504883,27.6310405731201
Decentralized,10,32665241060,2149,-170.69287109375,7.17168998718262
Decentralized,10,32849790447,2149,-190.711669921875,4.90948677062988
Decentralized,10,33034339834,2149,-183.477890014648,-42.9751625061035
Decentralized,10,33218889221,2149,-196.875534057617,26.4128913879395
Decentralized,10,33403438608,2149,-171.172790527344,-13.904468536377
Decentralized,10,33587987995,2149,-182.699890136719,43.0108757019043
Decentralized,10,31927043512,2248,-211.434951782227,-35.8910217285156
Decentralized,10,32111592899,2248,-191.41960144043,-22.8072738647461
Decentralized,10,32296142286,2248,-150.705078125,-32.2274894714355
Decentralized,10,32480691673,2248,-141.750473022461,27.6310405731201
Decentralized,10,32665241060,2248,-170.69287109375,12.171688079834
Decentralized,10,32849790447,2248,-190.711669921875,-0.09051382541656
Decentralized,10,33034339834,2248,-178.477920532227,-42.9751625061035
Decentralized,10,33218889221,2248,-191.875564575195,26.4128913879395
Decentralized,10,33403438608,2248,-171.172790527344,-18.9044704437256
Decentralized,10,33587987995,2248,-177.699920654297,43.0108757019043
Decentralized,10,31927043512,2348,-209.768295288086,-38.3910179138184
Decentralized,10,32111592899,2348,-191.41960144043,-27.8072776794434
Decentralized,10,32296142286,2348,-145.705108642578,-32.2274894714355
Decentralized,10,32480691673,2348,-136.750503540039,27.6310405731201
Decentralized,10,32665241060,2348,-170.69287109375,17.171688079834
Decentralized,10,32849790447,2348,-190.711669921875,-5.09051418304443
Decentralized,10,33034339834,2348,-173.477951049805,-42.9751625061035
Decentralized,10,33218889221,2348,-189.375579833984,28.0795593261719
Decentralized,10,33403438608,2348,-171.172790527344,-23.9044742584229
Decentralized,10,33587987995,2349,-172.699951171875,43.0108757019043
Decentralized,10,31927043512,2449,-209.768295288086,-43.3910102844238
Decentralized,10,32111592899,2449,-191.41960144043,-32.8072814941406
Decentralized,10,32296142286,2449,-140.705139160156,-32.2274894714355
Decentralized,10,32480691673,2449,-131.750534057617,27.6310405731201
Decentralized,10,32665241060,2449,-170.69287109375,22.1716918945313
Decentralized,10,32849790447,2449,-185.711700439453,-5.09051418304443
Decentralized,10,33034339834,2449,-168.477981567383,-42.9751625061035
Decentralized,10,33218889221,2449,-189.375579833984,33.0795593261719
Decentralized,10,33403438608,2449,-171.176742553711,-25.2432899475098
Decentralized,10,33587987995,2449,-167.699981689453,43.0108757019043
Decentralized,10,31927043512,2549,-209.768295288086,-48.3910026550293
Decentralized,10,32111592899,2549,-191.41960144043,-37.8072738647461
Decentralized,10,32296142286,2549,-135.705169677734,-32.2274894714355
Decentralized,10,32480691673,2549,-126.750549316406,27.6310405731201
Decentralized,10,32665241060,2549,-170.69287109375,27.1716957092285
Decentralized,10,32849790447,2549,-180.711730957031,-5.09051418304443
Decentralized,10,33034339834,2549,-168.477981567383,-38.8085021972656
Decentralized,10,33218889221,2549,-189.375579833984,38.0795516967773
Decentralized,10,33403438608,2549,-171.176742553711,-20.2432861328125
Decentralized,10,33587987995,2549,-162.700012207031,43.0108757019043
Decentralized,10,31927043512,2649,-209.768295288086,-53.3909950256348
Decentralized,10,32111592899,2650,-191.41960144043,-42.8072662353516
Decentralized,10,32296142286,2650,-130.705200195313,-32.2274894714355
Decentralized,10,32480691673,2650,-121.750534057617,27.6310405731201
Decentralized,10,32665241060,2650,-170.69287109375,22.1716918945313
Decentralized,10,32849790447,2650,-179.878402709961,-1.75718033313751
Decentralized,10,33034339834,2650,-164.311340332031,-37.975170135498
Decentralized,10,33218889221,2650,-189.375579833984,43.0795440673828
Decentralized,10,33403438608,2650,-171.271835327148,-19.8234958648682
Decentralized,10,33587987995,2650,-157.700042724609,43.0108757019043
Decentralized,10,31927043512,2748,-209.768295288086,-58.3909873962402
Decentralized,10,32111592899,2748,-191.41960144043,-47.807258605957
Decentralized,10,32296142286,2748,-125.705207824707,-32.2274894714355
Decentralized,10,32480691673,2748,-116.750518798828,27.6310405731201
Decentralized,10,32665241060,2748,-170.69287109375,17.171688079834
Decentralized,10,32849790447,2748,-179.878402709961,3.24281978607178
Decentralized,10,33034339834,2748,-159.311370849609,-37.975170135498
Decentralized,10,33218889221,2748,-186.042266845703,44.746208190918
Decentralized,10,33403438608,2748,-171.271835327148,-14.8234939575195
Decentralized,10,33587987995,2748,-152.700073242188,43.0108757019043
Decentralized,10,31927043512,2848,-209.768295288086,-63.3909797668457
Decentralized,10,32111592899,2848,-187.252960205078,-48.6405906677246
Decentralized,10,32296142286,2848,-120.705192565918,-32.2274894714355
Decentralized,10,32480691673,2848,-111.750503540039,27.6310405731201
Decentralized,10,32665241060,2848,-170.69287109375,22.1716918945313
Decentralized,10,32849790447,2848,-180.492706298828,2.50742769241333
Decentralized,10,33034339834,2848,-154.311401367188,-37.975170135498
Decentralized,10,33218889221,2848,-181.042297363281,44.746208190918
Decentralized,10,33403438608,2848,-171.066024780273,-15.1359596252441
Decentralized,10,33587987995,2848,-147.700103759766,43.0108757019043
Decentralized,10,31927043512,2948,-208.934967041016,-67.5576553344727
Decentralized,10,32111592899,2948,-182.252990722656,-48.6405906677246
Decentralized,10,32296142286,2948,-115.705177307129,-32.2274894714355
Decentralized,10,32480691673,2948,-111.750503540039,23.4643707275391
Decentralized,10,32665241060,2948,-170.69287109375,27.1716957092285
Decentralized,10,32849790447,2948,-180.492706298828,7.50742864608765
Decentralized,10,33034339834,2948,-149.311431884766,-37.975170135498
Decentralized,10,33218889221,2948,-176.042327880859,44.746208190918
Decentralized,10,33403438608,2948,-171.066024780273,-20.1359615325928
Decentralized,10,33587987995,2948,-142.700134277344,43.0108757019043
Decentralized,10,31927043512,3049,-203.934997558594,-67.5576553344727
Decentralized,10,32111592899,3049,-177.253021240234,-48.6405906677246
Decentralized,10,32296142286,3049,-111.538497924805,-32.2274894714355
Decentralized,10,32480691673,3049,-111.750503540039,18.4643669128418
Decentralized,10,32665241060,3049,-166.526229858398,28.0050296783447
Decentralized,10,32849790447,3049,-180.492706298828,12.5074272155762
Decentralized,10,33034339834,3049,-144.311462402344,-37.975170135498
Decentralized,10,33218889221,3049,-171.042358398438,44.746208190918
Decentralized,10,33403438608,3049,-171.066024780273,-25.13596534729
Decentralized,10,33587987995,3049,-137.700164794922,43.0108757019043
Decentralized,10,31927043512,3149,-198.935028076172,-67.5576553344727
Decentralized,10,32111592899,3149,-172.253051757813,-48.6405906677246
Decentralized,10,32296142286,3149,-111.538497924805,-27.2274856567383
Decentralized,10,32480691673,3149,-111.750503540039,13.4643669128418
Decentralized,10,32665241060,3149,-161.526260375977,28.0050296783447
Decentralized,10,32849790447,3149,-180.492706298828,17.5074272155762
Decentralized,10,33034339834,3149,-139.311492919922,-37.975170135498
Decentralized,10,33218889221,3149,-166.042388916016,44.746208190918
Decentralized,10,33403438608,3149,-171.066024780273,-30.1359691619873
Decentralized,10,33587987995,3149,-132.7001953125,43.0108757019043
Decentralized,10,31927043512,3249,-193.93505859375,-67.5576553344727
Decentralized,10,32111592899,3249,-167.253082275391,-48.6405906677246
Decentralized,10,32296142286,3249,-111.538497924805,-22.227481842041
Decentralized,10,32480691673,3249,-111.750503540039,8.46436882019043
Decentralized,10,32665241060,3249,-156.526290893555,28.0050296783447
Decentralized,10,32849790447,3249,-180.492706298828,22.5074310302734
Decentralized,10,33034339834,3249,-134.3115234375,-37.975170135498
Decentralized,10,33218889221,3249,-161.042419433594,44.746208190918
Decentralized,10,33403438608,3249,-167.732711791992,-31.8026371002197
Decentralized,10,33587987995,3249,-127.700218200684,43.0108757019043
Decentralized,10,31927043512,3349,-188.935089111328,-67.5576553344727
Decentralized,10,32111592899,3349,-162.253112792969,-48.6405906677246
Decentralized,10,32296142286,3349,-111.538497924805,-17.2274780273438
Decentralized,10,32480691673,3349,-111.750503540039,3.46436786651611
Decentralized,10,32665241060,3349,-151.526321411133,28.0050296783447
Decentralized,10,32849790447,3349,-180.492706298828,27.5074348449707
Decentralized,10,33034339834,3349,-129.311553955078,-37.975170135498
Decentralized,10,33218889221,3349,-156.042449951172,44.746208190918
Decentralized,10,33403438608,3349,-162.73274230957,-31.8026371002197
Decentralized,10,33587987995,3349,-122.700202941895,43.0108757019043
Decentralized,10,31927043512,3448,-183.935119628906,-67.5576553344727
Decentralized,10,32111592899,3448,-157.253143310547,-48.6405906677246
Decentralized,10,32296142286,3448,-110.70516204834,-14.1034994125366
Decentralized,10,32480691673,3448,-107.583824157715,2.63103437423706
Decentralized,10,32665241060,3448,-146.526351928711,28.0050296783447
Decentralized,10,32849790447,3448,-180.492706298828,32.507438659668
Decentralized,10,33034339834,3448,-124.311546325684,-37.975170135498
Decentralized,10,33218889221,3448,-151.04248046875,44.746208190918
Decentralized,10,33403438608,3448,-157.732772827148,-31.8026371002197
Decentralized,10,33587987995,3448,-117.700187683105,43.0108757019043
Decentralized,10,31927043512,3549,-178.935150146484,-67.5576553344727
Decentralized,10,32111592899,3549,-152.253173828125,-48.6405906677246
Decentralized,10,32296142286,3549,-110.70516204834,-19.1035003662109
Decentralized,10,32480691673,3549,-102.583808898926,2.63103437423706
Decentralized,10,32665241060,3549,-141.526382446289,28.0050296783447
Decentralized,10,32849790447,3549,-178.826049804688,35.8407669067383
Decentralized,10,33034339834,3549,-119.311531066895,-37.975170135498
Decentralized,10,33218889221,3549,-146.042510986328,44.746208190918
Decentralized,10,33403438608,3549,-152.732803344727,-31.8026371002197
Decentralized,10,33587987995,3549,-112.700172424316,43.0108757019043
Decentralized,10,31927043512,3649,-173.935180664063,-67.5576553344727
Decentralized,10,32111592899,3649,-147.253204345703,-48.6405906677246
Decentralized,10,32296142286,3649,-110.70516204834,-20.7701683044434
Decentralized,10,32480691673,3649,-97.5837936401367,2.63103437423706
Decentralized,10,32665241060,3649,-136.526412963867,28.0050296783447
Decentralized,10,32849790447,3649,-173.826080322266,35.8407669067383
Decentralized,10,33034339834,3649,-115.14485168457,-37.975170135498
Decentralized,10,33218889221,3649,-141.042541503906,44.746208190918
Decentralized,10,33403438608,3649,-147.732833862305,-31.8026371002197
Decentralized,10,33587987995,3649,-111.033500671387,45.510871887207
Decentralized,10,31927043512,3748,-168.935211181641,-67.5576553344727
Decentralized,10,32111592899,3749,-142.253234863281,-48.6405906677246
Decentralized,10,32296142286,3749,-110.70516204834,-15.7701654434204
Decentralized,10,32480691673,3749,-93.4171142578125,2.63103437423706
Decentralized,10,32665241060,3749,-131.526443481445,28.0050296783447
Decentralized,10,32849790447,3749,-168.826110839844,35.8407669067383
Decentralized,10,33034339834,3749,-115.14485168457,-42.9751625061035
Decentralized,10,33218889221,3749,-136.042572021484,44.746208190918
Decentralized,10,33403438608,3749,-142.732864379883,-31.8026371002197
Decentralized,10,33587987995,3749,-111.033500671387,50.5108642578125
Decentralized,10,31927043512,3849,-163.935241699219,-67.5576553344727
Decentralized,10,32111592899,3849,-137.253265380859,-48.6405906677246
Decentralized,10,32296142286,3849,-110.70516204834,-10.770167350769
Decentralized,10,32480691673,3849,-93.4171142578125,0.96436762809753
Decentralized,10,32665241060,3849,-126.526458740234,28.0050296783447
Decentralized,10,32849790447,3849,-163.826141357422,35.8407669067383
Decentralized,10,33034339834,3849,-115.14485168457,-47.975154876709
Decentralized,10,33218889221,3849,-131.042602539063,44.746208190918
Decentralized,10,33403438608,3849,-137.732894897461,-31.8026371002197
Decentralized,10,33587987995,3849,-111.033500671387,55.510856628418
Decentralized,10,31927043512,3949,-158.935272216797,-67.5576553344727
Decentralized,10,32111592899,3949,-134.751510620117,-48.6643905639648
Decentralized,10,32296142286,3949,-110.70516204834,-5.7701678276062
Decentralized,10,32480691673,3949,-89.2504348754883,0.13103425502777
Decentralized,10,32665241060,3949,-121.526443481445,28.0050296783447
Decentralized,10,32849790447,3949,-158.826171875,35.8407669067383
Decentralized,10,33034339834,3949,-115.14485168457,-52.9751472473145
Decentralized,10,33218889221,3949,-131.042602539063,48.9128684997559
Decentralized,10,33403438608,3949,-132.731155395508,-31.8026371002197
Decentralized,10,33587987995,3949,-108.533493041992,58.0108528137207
Decentralized,10,31927043512,4049,-153.935302734375,-67.5576553344727
Decentralized,10,32111592899,4049,-134.751510620117,-53.6643829345703
Decentralized,10,32296142286,4049,-110.70516204834,-0.77016711235046
Decentralized,10,32480691673,4049,-84.2504196166992,0.13103425502777
Decentralized,10,32665241060,4049,-116.526428222656,28.0050296783447
Decentralized,10,32849790447,4049,-153.826202392578,35.8407669067383
Decentralized,10,33034339834,4049,-111.811508178711,-54.6418113708496
Decentralized,10,33218889221,4049,-131.042602539063,53.9128608703613
Decentralized,10,33403438608,4049,-130.231170654297,-30.1359691619873
Decentralized,10,33587987995,4049,-103.533477783203,58.0108528137207
Decentralized,10,31927043512,4148,-152.268646240234,-65.0576477050781
Decentralized,10,32111592899,4148,-134.751510620117,-58.6643753051758
Decentralized,10,32296142286,4148,-110.70516204834,4.22983312606812
Decentralized,10,32480691673,4148,-79.2504043579102,0.13103425502777
Decentralized,10,32665241060,4148,-111.526412963867,28.0050296783447
Decentralized,10,32849790447,4148,-148.826232910156,35.8407669067383
Decentralized,10,33034339834,4148,-106.811492919922,-54.6418113708496
Decentralized,10,33218889221,4148,-131.042602539063,58.9128532409668
Decentralized,10,33403438608,4148,-125.231170654297,-30.1359691619873
Decentralized,10,33587987995,4148,-98.5334625244141,58.0108528137207
Decentralized,10,31927043512,4248,-152.268646240234,-60.0576515197754
Decentralized,10,32111592899,4248,-134.751510620117,-63.6643676757813
Decentralized,10,32296142286,4248,-110.70516204834,9.22983360290527
Decentralized,10,32480691673,4248,-74.2503890991211,0.13103425502777
Decentralized,10,32665241060,4248,-111.526412963867,32.1716995239258
Decentralized,10,32849790447,4248,-143.826263427734,35.8407669067383
Decentralized,10,33034339834,4248,-101.811477661133,-54.6418113708496
Decentralized,10,33218889221,4248,-126.875946044922,59.7461853027344
Decentralized,10,33403438608,4248,-120.231155395508,-30.1359691619873
Decentralized,10,33587987995,4248,-93.533447265625,58.0108528137207
Decentralized,10,31927043512,4349,-152.268646240234,-55.0576591491699
Decentralized,10,32111592899,4349,-129.751541137695,-63.6643676757813
Decentralized,10,32296142286,4349,-110.70516204834,14.2298316955566
Decentralized,10,32480691673,4349,-69.250373840332,0.13103425502777
Decentralized,10,32665241060,4349,-111.526412963867,37.1716918945313
Decentralized,10,32849790447,4349,-138.826293945313,35.8407669067383
Decentralized,10,33034339834,4349,-101.811477661133,-58.8084716796875
Decentralized,10,33218889221,4349,-121.875930786133,59.7461853027344
Decentralized,10,33403438608,4349,-115.231140136719,-30.1359691619873
Decentralized,10,33587987995,4349,-88.5334320068359,58.0108528137207
Decentralized,10,31927043512,4449,-152.268646240234,-50.0576667785645
Decentralized,10,32111592899,4449,-124.751541137695,-63.6643676757813
Decentralized,10,32296142286,4449,-110.70516204834,19.2298336029053
Decentralized,10,32480691673,4449,-64.250358581543,0.13103425502777
Decentralized,10,32665241060,4449,-111.526412963867,42.1716842651367
Decentralized,10,32849790447,4449,-133.826324462891,35.8407669067383
Decentralized,10,33034339834,4449,-97.6447982788086,-59.6418037414551
Decentralized,10,33218889221,4449,-116.875915527344,59.7461853027344
Decentralized,10,33403438608,4449,-111.064460754395,-30.1359691619873
Decentralized,10,33587987995,4449,-83.5334167480469,58.0108528137207
Decentralized,10,31927043512,4549,-150.601989746094,-46.7243385314941
Decentralized,10,32111592899,4550,-119.751525878906,-63.6643676757813
Decentralized,10,32296142286,4550,-110.70516204834,24.2298374176025
Decentralized,10,32480691673,4550,-59.2503662109375,0.13103425502777
Decentralized,10,32665241060,4550,-111.526412963867,40.5050201416016
Decentralized,10,32849790447,4550,-132.15966796875,33.3407707214355
Decentralized,10,33034339834,4550,-92.6447830200195,-59.6418037414551
Decentralized,10,33218889221,4550,-113.542572021484,60.579517364502
Decentralized,10,33403438608,4550,-111.064460754395,-25.13596534729
Decentralized,10,33587987995,4550,-78.5334014892578,58.0108528137207
Decentralized,10,31927043512,4649,-145.602020263672,-46.7243385314941
Decentralized,10,32111592899,4649,-114.751510620117,-63.6643676757813
Decentralized,10,32296142286,4649,-110.797180175781,21.1880550384521
Decentralized,10,32480691673,4649,-54.250373840332,0.13103425502777
Decentralized,10,32665241060,4649,-111.618431091309,43.8997001647949
Decentralized,10,32849790447,4649,-132.15966796875,28.3407688140869
Decentralized,10,33034339834,4649,-87.6447677612305,-59.6418037414551
Decentralized,10,33218889221,4649,-109.37589263916,61.4128494262695
Decentralized,10,33403438608,4649,-111.064460754395,-20.1359615325928
Decentralized,10,33587987995,4649,-73.5333862304688,58.0108528137207
Decentralized,10,31927043512,4750,-140.60205078125,-46.7243385314941
Decentralized,10,32111592899,4750,-109.751495361328,-63.6643676757813
Decentralized,10,32296142286,4750,-110.797180175781,16.1880512237549
Decentralized,10,32480691673,4750,-51.7503776550293,-1.53563249111176
Decentralized,10,32665241060,4750,-111.618431091309,42.2330360412598
Decentralized,10,32849790447,4750,-132.15966796875,30.0074367523193
Decentralized,10,33034339834,4750,-82.6447525024414,-59.6418037414551
Decentralized,10,33218889221,4750,-104.375877380371,61.4128494262695
Decentralized,10,33403438608,4750,-111.064460754395,-15.1359596252441
Decentralized,10,33587987995,4750,-68.5333709716797,58.0108528137207
Decentralized,10,31927043512,4849,-135.602081298828,-46.7243385314941
Decentralized,10,32111592899,4849,-104.751480102539,-63.6643676757813
Decentralized,10,32296142286,4849,-110.797180175781,11.1880531311035
Decentralized,10,32480691673,4849,-51.7503776550293,-6.5356330871582
Decentralized,10,32665241060,4849,-111.618431091309,37.2330436706543
Decentralized,10,32849790447,4849,-132.15966796875,35.0074348449707
Decentralized,10,33034339834,4849,-77.6447372436523,-59.6418037414551
Decentralized,10,33218889221,4849,-99.375862121582,61.4128494262695
Decentralized,10,33403438608,4849,-111.064460754395,-10.1359615325928
Decentralized,10,33587987995,4849,-63.5333595275879,58.0108528137207
Decentralized,10,31927043512,4951,-130.602111816406,-46.7243385314941
Decentralized,10,32111592899,4951,-99.75146484375,-63.6643676757813
Decentralized,10,32296142286,4951,-110.767280578613,9.58629035949707
Decentralized,10,32480691673,4951,-51.7503776550293,-11.5356321334839
Decentralized,10,32665241060,4951,-111.618431091309,32.2330513000488
Decentralized,10,32849790447,4951,-132.15966796875,40.0074272155762
Decentralized,10,33034339834,4951,-72.6447219848633,-59.6418037414551
Decentralized,10,33218889221,4951,-94.375846862793,61.4128494262695
Decentralized,10,33403438608,4951,-111.034561157227,-8.14437866210938
Decentralized,10,33587987995,4951,-58.5333671569824,58.0108528137207
Decentralized,10,31927043512,5050,-125.602119445801,-46.7243385314941
